clase,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,partition
D,0.2322511821985244,0.8207529783248901,3.358937021857855e-07,0.4567426443099975,0.7968968152999878,0.1027336567640304,0.5755079984664917,0.7307119369506836,0.1108016967773437,0.6858113408088684,0.7037322521209717,0.0821486189961433,0.7694334387779236,0.6691544651985168,0.0491419099271297,0.4695179164409637,0.4901732802391052,0.0620307698845863,0.5333834290504456,0.3395127058029175,0.029501587152481,0.5876609683036804,0.2351530492305755,-0.0057089682668447,0.6206108927726746,0.1484718322753906,-0.0338549017906188,0.4216715693473816,0.4966157674789428,-0.023460129275918,0.6779407262802124,0.4517433643341064,-0.0674763694405555,0.771356463432312,0.5398759245872498,-0.0778850838541984,0.7815459966659546,0.61284339427948,-0.0702188834547996,0.4216495752334595,0.5470536351203918,-0.1010370030999183,0.659477710723877,0.4830105304718017,-0.1296286880970001,0.7581567764282227,0.5607854723930359,-0.0904826670885086,0.7697897553443909,0.632004976272583,-0.0514462068676948,0.4620638489723205,0.6081681847572327,-0.1733941584825515,0.6455988883972168,0.5537626147270203,-0.1830298453569412,0.7423597574234009,0.592391848564148,-0.1386158168315887,0.7878860235214233,0.6360511779785156,-0.0959567278623581,train
I,0.5380064249038696,0.8553406000137329,-1.740888706081023e-06,0.7174376845359802,0.7522698640823364,-0.0907777175307273,0.8150618672370911,0.5751603841781616,-0.1331323087215423,0.7821674346923828,0.4239518642425537,-0.1803751587867736,0.6054229736328125,0.3896663188934326,-0.1972852498292923,0.7368682622909546,0.4307649731636047,-0.0085474401712417,0.7936410903930664,0.295304387807846,-0.1207601428031921,0.7862107157707214,0.4073505699634552,-0.1721740514039993,0.7729249000549316,0.4643664360046386,-0.1845609843730926,0.5813179612159729,0.4187575876712799,-0.0205988194793462,0.6194472908973694,0.2867575585842132,-0.155657485127449,0.6530956029891968,0.4144031405448913,-0.1892849057912826,0.6658968329429626,0.4584196805953979,-0.1756737232208252,0.4243764877319336,0.428356260061264,-0.0563804805278778,0.445060521364212,0.2859597206115722,-0.1776389926671981,0.5333541631698608,0.4161127209663391,-0.1576156467199325,0.5719985961914062,0.5023807883262634,-0.1067496836185455,0.2720865607261657,0.4468086361885071,-0.1033652424812316,0.2527421414852142,0.3097289800643921,-0.1464648693799972,0.256064623594284,0.225383311510086,-0.1392085403203964,0.2529807388782501,0.1261496543884277,-0.1247939690947532,train
L,0.4071502089500427,0.8431957960128784,4.675576406043547e-07,0.5528219938278198,0.7221502065658569,-0.1240009814500808,0.6527471542358398,0.6214953660964966,-0.1666319221258163,0.7731728553771973,0.516051173210144,-0.1844512224197387,0.8875734210014343,0.4667262434959411,-0.1795592159032821,0.4934336543083191,0.4299650490283966,-0.0530193969607353,0.4776611626148224,0.2868799865245819,-0.1225694045424461,0.4630275368690491,0.1915298998355865,-0.1669559180736541,0.4389812350273132,0.1053286790847778,-0.1919420957565307,0.3843488097190857,0.4595250785350799,-0.0062743118032813,0.3432772755622864,0.3677231073379516,-0.0737442299723625,0.3773852586746216,0.5050564408302307,-0.0564152710139751,0.4056771993637085,0.5510430335998535,-0.0230987593531608,0.2843932807445526,0.5084778070449829,0.0203696265816688,0.246475875377655,0.431684136390686,-0.065547227859497,0.2975313365459442,0.548734724521637,-0.0217948239296674,0.3413613438606262,0.577747106552124,0.0346098989248275,0.2165933847427368,0.5719339847564697,0.0368138886988163,0.1638243496417999,0.5154889225959778,0.0043835593387484,0.2279898524284362,0.5860267281532288,0.0526545010507106,0.2718124985694885,0.6130077838897705,0.0998334437608718,train
E,0.3312801420688629,0.7995994091033936,-2.749198415585852e-07,0.499999463558197,0.7571141719818115,-0.0792718380689621,0.6262415647506714,0.5853791832923889,-0.1088200807571411,0.7439737319946289,0.4472921192646026,-0.141911044716835,0.8604037165641785,0.3780093193054199,-0.1695691496133804,0.5168156623840332,0.3711173832416534,-0.0171218812465667,0.5016642808914185,0.1819859594106674,-0.1043416634202003,0.5088735818862915,0.2017931640148162,-0.1627960950136184,0.5128249526023865,0.2954955101013183,-0.1827347576618194,0.406105637550354,0.3673190474510193,-0.016346214339137,0.3705034255981445,0.1366953253746032,-0.100117802619934,0.3857291638851166,0.2035889476537704,-0.1388098299503326,0.4061599671840668,0.3171038627624511,-0.1375050246715545,0.3028101921081543,0.3892925679683685,-0.0333861447870731,0.2754967212677002,0.2027870267629623,-0.1142932400107383,0.2928969264030456,0.279365062713623,-0.1246123984456062,0.309465080499649,0.380296528339386,-0.1021364405751228,0.1937494575977325,0.4288212954998016,-0.0592867955565452,0.1719897091388702,0.2725215554237366,-0.1157146021723747,0.1925325989723205,0.3075944781303406,-0.1150928363204002,0.2152279615402221,0.3810096085071563,-0.0950081646442413,train
I,0.4035593271255493,0.907159149646759,-2.027081336564152e-06,0.5967482924461365,0.8056339025497437,-0.1341172158718109,0.6977888345718384,0.6262312531471252,-0.1935283988714218,0.6559213995933533,0.4681876301765442,-0.2434128373861313,0.478770762681961,0.4051887094974518,-0.2590691149234772,0.6992422938346863,0.4833959937095642,-0.0504735894501209,0.7957200407981873,0.351757675409317,-0.1840536594390869,0.7387725710868835,0.4633527398109436,-0.2761444747447967,0.6919088959693909,0.5365015268325806,-0.3180916309356689,0.5597037672996521,0.4588186144828796,-0.0206300839781761,0.61713045835495,0.3210036754608154,-0.0761580094695091,0.5757817029953003,0.4744691848754883,-0.0765965655446052,0.6040447354316711,0.4539653658866882,-0.0722664967179298,0.4093786478042602,0.4597230553627014,-0.0223432816565036,0.4525812268257141,0.3404967188835144,-0.0549811348319053,0.4561152458190918,0.4796436429023742,0.0052097006700932,0.4623119235038757,0.5809609889984131,0.0487460456788539,0.248672068119049,0.4796470403671264,-0.0455589592456817,0.2612787187099457,0.3095152974128723,-0.0598135292530059,0.2855246067047119,0.202123612165451,-0.0531099438667297,0.3250196278095245,0.1135822832584381,-0.0543301105499267,train
E,0.342976450920105,0.8119915723800659,6.501373945866362e-07,0.5060294270515442,0.7652139663696289,-0.1023225486278534,0.655428409576416,0.6112542152404785,-0.143000990152359,0.7672363519668579,0.4913244247436523,-0.1826331317424774,0.8762866258621216,0.4319399893283844,-0.2203317582607269,0.484861820936203,0.3601863384246826,-0.0105244182050228,0.4676789343357086,0.1807340532541275,-0.0796059668064117,0.4785064160823822,0.1521258950233459,-0.1525128334760666,0.4916630685329437,0.2201604545116424,-0.190068706870079,0.380083292722702,0.3558083176612854,0.0056538959033787,0.3611530065536499,0.1470223367214203,-0.0620692409574985,0.3705329596996307,0.1470012217760086,-0.1484867930412292,0.388812392950058,0.2417546510696411,-0.1956008821725845,0.2798082530498504,0.3758699297904968,0.0056406795047223,0.264999657869339,0.1913766413927078,-0.0541896820068359,0.2766318917274475,0.185861274600029,-0.1306415051221847,0.2942468822002411,0.2783505022525787,-0.1685372292995453,0.1764098405838012,0.4184466004371643,-0.003469739574939,0.1674345135688781,0.2543028593063354,-0.0486840270459651,0.1823233217000961,0.2332511246204376,-0.0898953080177307,0.2018928378820419,0.2876040935516357,-0.1105510741472244,train
L,0.3665812015533447,0.8706732988357544,7.088795541676518e-07,0.5153307318687439,0.7569719552993774,-0.1198425590991973,0.6221349239349365,0.6675402522087097,-0.1696792393922805,0.7597111463546753,0.5783094763755798,-0.198099672794342,0.8826216459274292,0.5398554801940918,-0.20564666390419,0.4974023699760437,0.4541421830654144,-0.0451899506151676,0.4891282916069031,0.303206205368042,-0.1119166985154151,0.4792388677597046,0.199574738740921,-0.155084490776062,0.4620218276977539,0.1071522831916809,-0.1807730793952942,0.3859257996082306,0.4763652682304382,-0.0018889986677095,0.3557621240615845,0.3818075358867645,-0.0703082084655761,0.3776788711547851,0.5275651216506958,-0.0561122968792915,0.4009504914283752,0.5798406600952148,-0.0245827380567789,0.2828673124313354,0.5239191651344299,0.0223575159907341,0.2571710050106048,0.4405016303062439,-0.0616826079785823,0.2991299629211426,0.5676105618476868,-0.0189721696078777,0.3391323685646057,0.6022860407829285,0.0363589264452457,0.2052840590476989,0.588627815246582,0.036881785839796,0.1675633788108825,0.5226354002952576,0.001936386572197,0.2261472940444946,0.6045610904693604,0.0483020953834056,0.2693434357643127,0.6363115906715393,0.0948096215724945,train
D,0.3044169545173645,0.7393593788146973,1.2602852166310186e-06,0.4329749345779419,0.7028955817222595,-0.0010923543013632,0.5092527866363525,0.6229518055915833,-0.022805105894804,0.5751006007194519,0.5666612386703491,-0.0479073338210582,0.6249403953552246,0.514468789100647,-0.0725972652435302,0.3960738778114319,0.4299028813838959,-0.0819354057312011,0.5144726037979126,0.3343234062194824,-0.1402378529310226,0.6008330583572388,0.2762276828289032,-0.1806078255176544,0.671985387802124,0.2353352606296539,-0.2072984725236892,0.3642232120037079,0.45344278216362,-0.1081481724977493,0.5678728222846985,0.4552193880081177,-0.1776863634586334,0.6803107261657715,0.4990935027599334,-0.2044285535812378,0.7551655769348145,0.5383849143981934,-0.2157113701105117,0.3680150806903839,0.5157023668289185,-0.1314685940742492,0.5663071274757385,0.5229753851890564,-0.1889121979475021,0.6761306524276733,0.5507596731185913,-0.195134088397026,0.7454395294189453,0.5729026794433594,-0.1921518445014953,0.395709216594696,0.5876408815383911,-0.1542374342679977,0.5487757325172424,0.5893738865852356,-0.1888622045516967,0.6345334649085999,0.5965547561645508,-0.1849030703306198,0.6962517499923706,0.6005638837814331,-0.1772816032171249,train
L,0.3594967126846313,0.8835142850875854,6.826841172369313e-07,0.5250006914138794,0.770516037940979,-0.1254503279924392,0.6445938348770142,0.6649234294891357,-0.1737911254167556,0.767930269241333,0.5598786473274231,-0.1996327638626098,0.8894306421279907,0.5004440546035767,-0.2059323489665985,0.5020322799682617,0.4568119347095489,-0.0522996038198471,0.4997991919517517,0.3047934770584106,-0.1144811362028122,0.490851879119873,0.1957077085971832,-0.1561257690191269,0.4695736765861511,0.1011372506618499,-0.1826382726430893,0.3837921023368835,0.4798339307308197,-0.0139265805482864,0.3741098642349243,0.3831136524677276,-0.0834615007042884,0.3989138901233673,0.5316832661628723,-0.077111892402172,0.41098552942276,0.5899811387062073,-0.0504419766366481,0.2703222036361694,0.5285941362380981,0.0060353809967637,0.2646366357803345,0.4489173293113708,-0.0893237888813018,0.3154298961162567,0.5816972851753235,-0.0556134097278118,0.3390629291534424,0.6171810626983643,-0.0039333123713731,0.1758334338665008,0.5917649269104004,0.0168576799333095,0.162373274564743,0.521151602268219,-0.0328665822744369,0.2290965616703033,0.6095499396324158,0.0078872917219996,0.2557986676692962,0.6443888545036316,0.0525877885520458,train
D,0.2474075555801391,0.830846905708313,-5.2865726019035726e-08,0.4497955441474914,0.774113655090332,0.110374666750431,0.5551825165748596,0.6913542747497559,0.1285096108913421,0.6690791845321655,0.6487596035003662,0.1079058572649955,0.7504886388778687,0.6054527163505554,0.0836409330368042,0.4273141920566559,0.483315497636795,0.0756626948714256,0.475436270236969,0.3289680778980255,0.0477831438183784,0.5353274941444397,0.2337931096553802,0.0139736533164978,0.5778505206108093,0.155457854270935,-0.0128226354718208,0.3862344622611999,0.4942497909069061,-0.0122394161298871,0.6366677284240723,0.4232414960861206,-0.0542580783367157,0.7546616792678833,0.4933524429798126,-0.0744091123342514,0.776290237903595,0.5623737573623657,-0.0750966146588325,0.4048044383525848,0.5420671701431274,-0.091263934969902,0.6302595138549805,0.4474845230579376,-0.1186651736497879,0.7479702234268188,0.5137588977813721,-0.0887192860245704,0.7686566114425659,0.5816735029220581,-0.0561448782682418,0.4632109999656677,0.5960507988929749,-0.1640116274356842,0.6431857347488403,0.5157738924026489,-0.1700471490621566,0.7417299747467041,0.5408662557601929,-0.1287042796611786,0.7857757806777954,0.5785912275314331,-0.0889260396361351,train
E,0.3884914517402649,0.8685267567634583,6.911130867592874e-07,0.5462838411331177,0.8123564720153809,-0.0794713869690895,0.6844280958175659,0.6261272430419922,-0.1094001606106758,0.7904130220413208,0.4994264841079712,-0.1398169845342636,0.8798285126686096,0.4383418560028076,-0.1668742597103119,0.4831015467643738,0.3868312239646911,-0.0462297461926937,0.4547249376773834,0.1659625619649887,-0.1287589073181152,0.519733190536499,0.1750259548425674,-0.1911913752555847,0.5593488812446594,0.270424485206604,-0.2150076776742935,0.37799072265625,0.3929607272148132,-0.0446895882487297,0.3379814624786377,0.1479896157979965,-0.1295658499002456,0.4286113679409027,0.1837043464183807,-0.1838162243366241,0.4744085669517517,0.3134492933750152,-0.1953545212745666,0.2823402285575866,0.4264748096466064,-0.0569197088479995,0.2415091544389724,0.2102198600769043,-0.1283554583787918,0.3284319639205932,0.2321900427341461,-0.1565835326910019,0.3753788769245147,0.3348902761936188,-0.1494143158197403,0.1856391429901123,0.4799760580062866,-0.0776009038090705,0.1514812111854553,0.2970704734325409,-0.1326159983873367,0.2133366167545318,0.2671711444854736,-0.1525351107120514,0.2673942744731903,0.311989426612854,-0.1474449634552002,train
I,0.327214241027832,0.8193349838256836,-2.259339908050606e-06,0.4839694499969482,0.7599355578422546,-0.2416974604129791,0.5389247536659241,0.5932462215423584,-0.3234294056892395,0.4268096089363098,0.4359493255615234,-0.3693684041500091,0.3298091292381286,0.3076713383197784,-0.3781633675098419,0.7649599313735962,0.4597089886665344,-0.1500485390424728,0.7602041363716125,0.3426038026809692,-0.298099011182785,0.685828447341919,0.471729576587677,-0.3633327782154083,0.6791216731071472,0.5224725604057312,-0.3874798119068146,0.5971641540527344,0.4186815321445465,-0.0759515240788459,0.6045448184013367,0.2711395025253296,-0.2678757905960083,0.5174665451049805,0.4146160185337066,-0.3264483213424682,0.5479034185409546,0.4642486870288849,-0.3180989027023315,0.4238051176071167,0.4016773104667663,-0.0334901437163353,0.4219230711460113,0.2543384134769439,-0.2041561901569366,0.3753949999809265,0.3440633714199066,-0.2142202854156494,0.4158265292644501,0.3757877051830292,-0.1722745448350906,0.2587780356407165,0.3983820974826813,-0.009522303007543,0.2787201404571533,0.2548907995223999,-0.0942794382572174,0.2468955218791961,0.2030032724142074,-0.1061673834919929,0.2662765681743622,0.1356034129858017,-0.0943349376320838,train
E,0.3936755657196045,0.8486509919166565,6.022207799105672e-07,0.5521532297134399,0.7735126614570618,-0.0765987187623977,0.6824483275413513,0.5930864810943604,-0.1016803160309791,0.7872480154037476,0.4622043073177337,-0.1282038241624832,0.881949782371521,0.3988114893436432,-0.1516251116991043,0.4914838671684265,0.3659528791904449,-0.0170445945113897,0.4632424712181091,0.1684465408325195,-0.0881276652216911,0.5097149014472961,0.1703833043575287,-0.149514615535736,0.5397348999977112,0.262145847082138,-0.1751978546380996,0.3866865634918213,0.3720602691173553,-0.0138919465243816,0.3411588072776794,0.1457146257162094,-0.0839157328009605,0.4112171232700348,0.1704840809106826,-0.1429972201585769,0.4572562873363495,0.2877691984176636,-0.1643484532833099,0.2891197204589844,0.4042284190654754,-0.0252583101391792,0.2571375966072082,0.2086793035268783,-0.0920452997088432,0.3265148401260376,0.2267554104328155,-0.1327061504125595,0.366739273071289,0.3270538449287414,-0.1381616294384002,0.1888515055179596,0.4549566507339477,-0.0443814508616924,0.1676372587680816,0.2777939736843109,-0.0967417508363723,0.2173106372356414,0.2613551020622253,-0.1190735697746276,0.259539246559143,0.3181989789009094,-0.1187324151396751,train
D,0.25390625,0.835718035697937,1.499397797033453e-07,0.4627468585968017,0.7714323997497559,0.0868109315633773,0.5698640942573547,0.6846280694007874,0.0981220752000808,0.6830663084983826,0.637861430644989,0.074148952960968,0.7588181495666504,0.5904898643493652,0.0490297488868236,0.4099376201629638,0.4821558594703674,0.0671113729476928,0.455251395702362,0.3339949250221252,0.0348204299807548,0.5048938393592834,0.2371317446231842,-0.0016661058180034,0.5383995175361633,0.1566031575202942,-0.0313668772578239,0.3663723468780517,0.4908657371997833,-0.0129963094368577,0.6104229688644409,0.4145023226737976,-0.0673399940133094,0.7330517768859863,0.478112131357193,-0.0946594923734664,0.7617236971855164,0.5473710298538208,-0.0975165665149688,0.3839470744132995,0.5359789729118347,-0.0868141427636146,0.6056867837905884,0.4401193857192993,-0.1235269382596015,0.7270197868347168,0.4987683296203613,-0.0978514552116394,0.7544447183609009,0.5635038614273071,-0.0654826462268829,0.4420378804206848,0.5885137319564819,-0.1571622341871261,0.6214804649353027,0.5093201398849487,-0.1718869656324386,0.7229834198951721,0.5270678997039795,-0.1370998471975326,0.7724674940109253,0.5599568486213684,-0.1001968830823898,train
I,0.508780300617218,0.8252555727958679,-1.6083696436908212e-06,0.7030757069587708,0.78866046667099,-0.1144272312521934,0.8398275375366211,0.6014938354492188,-0.1526489108800888,0.777009904384613,0.4247812032699585,-0.1837671399116516,0.5990110635757446,0.3690953850746155,-0.1988037526607513,0.6674362421035767,0.4214639067649841,-0.0817731469869613,0.6724263429641724,0.3126017153263092,-0.1838984787464141,0.6866928339004517,0.4247362017631531,-0.2058946639299392,0.6918929219245911,0.5034801959991455,-0.19467793405056,0.5223893523216248,0.4318974018096924,-0.0726824551820755,0.5375926494598389,0.3508502244949341,-0.2192972302436828,0.5990321636199951,0.5276209115982056,-0.2511774003505707,0.6187981367111206,0.6265003085136414,-0.2303720563650131,0.3888962268829345,0.4609509706497192,-0.0849304124712944,0.4165958166122436,0.3919108510017395,-0.2536719143390655,0.5155581831932068,0.5621170401573181,-0.275016039609909,0.5531519651412964,0.6709784269332886,-0.2343228161334991,0.2534061074256897,0.5003544092178345,-0.1009562909603118,0.2182561755180359,0.3340522646903991,-0.1982298195362091,0.2172109186649322,0.2234307080507278,-0.2331354618072509,0.2085036933422088,0.1063327491283416,-0.2360353469848632,train
L,0.340091347694397,0.9524385929107666,7.610175885019999e-07,0.4936242997646332,0.8456544280052185,-0.1441881209611892,0.6193071603775024,0.7311259508132935,-0.2068434059619903,0.7586792707443237,0.622765302658081,-0.2449317723512649,0.882042407989502,0.5592831969261169,-0.2628510594367981,0.4917428493499756,0.5110090970993042,-0.1062923967838287,0.5145391821861267,0.3395218849182129,-0.2046094387769699,0.5258303880691528,0.2218384146690368,-0.2560441493988037,0.5203685760498047,0.1098532378673553,-0.280181735754013,0.367118775844574,0.5378774404525757,-0.0605171285569667,0.3553199768066406,0.4544612169265747,-0.1530899405479431,0.3892685174942016,0.618242084980011,-0.1342285126447677,0.4085113108158111,0.6599536538124084,-0.0947882309556007,0.2562915682792663,0.5855380892753601,-0.0368952490389347,0.2471339255571365,0.5192062258720398,-0.1501862406730651,0.3073916137218475,0.6644972562789917,-0.1068228259682655,0.3369841575622558,0.6825580596923828,-0.044904887676239,0.1650671362876892,0.6413233876228333,-0.0237753428518772,0.1501692831516266,0.5848689079284668,-0.0742304399609565,0.2150802612304687,0.6766971945762634,-0.0260285474359989,0.2368481457233429,0.7052148580551147,0.0250624231994152,train
E,0.366079568862915,0.83512943983078,-1.1966834279064642e-07,0.5569616556167603,0.7885299921035767,-0.0908306762576103,0.6931939125061035,0.6320886611938477,-0.1274214386940002,0.8095129132270813,0.5124247074127197,-0.1662234216928482,0.9009665250778198,0.4383031129837036,-0.2008048743009567,0.5268684029579163,0.3544996678829193,-0.0336261130869388,0.4829262495040893,0.1339635252952575,-0.1350349932909011,0.5063629150390625,0.152782142162323,-0.2147705554962158,0.5263746976852417,0.2608899176120758,-0.2514254450798034,0.3941456079483032,0.3541426360607147,-0.0317277684807777,0.3473310172557831,0.1003557592630386,-0.1340125799179077,0.3700905442237854,0.1863112598657608,-0.1985016018152237,0.3994702994823456,0.3144015967845917,-0.2191666066646576,0.2692431807518005,0.3844755887985229,-0.0475922860205173,0.2231050133705139,0.1593060791492462,-0.1436747610569,0.2547037005424499,0.2389331012964248,-0.1769781857728958,0.2940885424613952,0.3618578910827636,-0.1732034683227539,0.1558858156204223,0.4464362263679504,-0.0722602158784866,0.1206523776054382,0.2786695659160614,-0.1433395743370056,0.1571045219898224,0.3156193792819977,-0.1610627472400665,0.1973273456096649,0.4010465145111084,-0.1565966606140136,train
C,0.2476784288883209,0.6436526775360107,9.382239340993692e-07,0.4008047580718994,0.7347199320793152,0.147791638970375,0.5009490251541138,0.7345471382141113,0.1952473074197769,0.5754867196083069,0.7616469860076904,0.2003377825021743,0.6677064299583435,0.7893965244293213,0.1969453543424606,0.4954090416431427,0.4057593643665313,0.2071820199489593,0.6098195910453796,0.2994764149188995,0.2391104847192764,0.7087781429290771,0.2829333245754242,0.250614732503891,0.780646562576294,0.30367511510849,0.2522394359111786,0.4979417026042938,0.3781157433986664,0.1050087288022041,0.6316404342651367,0.2296356260776519,0.1198868453502655,0.7394922971725464,0.2424590140581131,0.1128401309251785,0.8177220821380615,0.3010303378105163,0.1073567122220993,0.4998096227645874,0.3832787275314331,0.0049986643716692,0.6263654828071594,0.2270415127277374,0.0115266619250178,0.7321900725364685,0.2411577105522155,0.0108764879405498,0.8073135614395142,0.2834650576114654,0.0086080553010106,0.5109951496124268,0.4287257194519043,-0.0860914513468742,0.6206853985786438,0.2989504933357239,-0.0779027119278907,0.707542896270752,0.2847593128681183,-0.067766323685646,0.7791265249252319,0.2955214083194732,-0.0636467859148979,train
C,0.2313029468059539,0.6951775550842285,1.186668441732763e-06,0.4071062207221985,0.7488598823547363,0.1058895289897918,0.5176843404769897,0.7126021981239319,0.1252264231443405,0.6053063869476318,0.7215732336044312,0.1054442450404167,0.7139261960983276,0.7307074069976807,0.0766761228442192,0.4992095232009887,0.3753690719604492,0.1451734900474548,0.6232348680496216,0.2832483351230621,0.1330360919237136,0.7260959148406982,0.2979345023632049,0.106141097843647,0.8037459254264832,0.3383543491363525,0.0805181041359901,0.4762438833713531,0.3423565626144409,0.0446601435542106,0.6280347108840942,0.2274045348167419,0.0151666710153222,0.7448287606239319,0.2739846408367157,-0.0281603243201971,0.8214563131332397,0.3680251538753509,-0.0603509694337844,0.4538381695747375,0.3442884981632232,-0.0573291555047035,0.6007254123687744,0.2456786185503006,-0.0884228870272636,0.7190607786178589,0.2947193086147308,-0.1149983555078506,0.8016151189804077,0.3659608960151672,-0.1346839964389801,0.4379828870296478,0.3856678009033203,-0.153932049870491,0.5747328996658325,0.3121919631958008,-0.179985374212265,0.6709479093551636,0.3344205915927887,-0.19081512093544,0.7419194579124451,0.3755860328674316,-0.2011841684579849,valid
I,0.5307502746582031,0.8869262337684631,-1.960134341061348e-06,0.7485198974609375,0.7849715948104858,-0.0613625273108482,0.8307830095291138,0.6033491492271423,-0.0726565942168235,0.7127102613449097,0.4640474915504455,-0.0869687423110008,0.5084142088890076,0.4493621289730072,-0.0744306668639183,0.7510914206504822,0.4051621854305267,0.0080496529117226,0.7571934461593628,0.2414322942495346,-0.0945238843560218,0.7465024590492249,0.3758077621459961,-0.1571363806724548,0.734299898147583,0.4615578055381775,-0.1764788925647735,0.580348014831543,0.3970530033111572,0.006206449586898,0.5722823739051819,0.2430371940135955,-0.072334736585617,0.589657187461853,0.413041204214096,-0.0919542163610458,0.6050508618354797,0.4693256914615631,-0.081815019249916,0.4163674116134643,0.4139988422393799,-0.014500412158668,0.3901916742324829,0.2572906017303467,-0.074401281774044,0.4380476772785187,0.4109828174114227,-0.0400413498282432,0.4714832305908203,0.5176205635070801,0.0059833168052136,0.2517557740211487,0.447369635105133,-0.0442880876362323,0.2055619060993194,0.2785142064094543,-0.0558175444602966,0.1943943798542022,0.1957477927207946,-0.0330231562256813,0.202130913734436,0.1203990578651428,-0.0096635790541768,train
E,0.3886787295341491,0.8401579856872559,-9.69882535173383e-07,0.5533818006515503,0.6967378854751587,-0.0778587311506271,0.67093825340271,0.5287070870399475,-0.1049536913633346,0.7892613410949707,0.354579746723175,-0.1231398433446884,0.896304190158844,0.2716938555240631,-0.1146709620952606,0.535617470741272,0.2481069713830948,0.0057862289249897,0.4705666899681091,0.135395810008049,-0.070012554526329,0.4893175065517425,0.3057175576686859,-0.1137473359704017,0.5262594819068909,0.3359990119934082,-0.1338968127965927,0.4055551588535309,0.2656931281089782,0.0244649406522512,0.3538627028465271,0.1387132853269577,-0.042834535241127,0.3896038234233856,0.3514915406703949,-0.0438086986541748,0.4202668368816376,0.3609938621520996,-0.0277207512408494,0.2806659340858459,0.3007588982582092,0.0246678460389375,0.23796346783638,0.1707155704498291,-0.040680456906557,0.2805362343788147,0.3550858795642853,0.0078638270497322,0.3254143595695495,0.3867774307727813,0.0587525516748428,0.1781777739524841,0.3512606918811798,0.0155999464914202,0.1370023488998413,0.2554649114608764,-0.0064710583537817,0.1876633465290069,0.3728686571121216,0.041318193078041,0.2372231632471084,0.4111475348472595,0.0895644649863243,valid
E,0.3178616762161255,0.7350251078605652,7.25112103694414e-09,0.4954673647880554,0.7089928388595581,-0.10271717607975,0.6438264846801758,0.5875617861747742,-0.1532107293605804,0.7677397727966309,0.4811958968639374,-0.2027820795774459,0.8646936416625977,0.400812029838562,-0.2453428655862808,0.493596613407135,0.3287651240825653,-0.0451361648738384,0.4779854416847229,0.130878061056137,-0.1429972499608993,0.474669486284256,0.1722316741943359,-0.2033847123384475,0.4809149503707886,0.2812651991844177,-0.2223777323961258,0.3792248666286468,0.3255075216293335,-0.0333515033125877,0.3470133244991302,0.100508838891983,-0.1328417509794235,0.3481214642524719,0.2042897641658783,-0.1750142723321914,0.3803587555885315,0.3208996951580047,-0.1737571954727172,0.2749212980270386,0.3395738303661346,-0.040738757699728,0.2551696002483368,0.151359811425209,-0.1383235156536102,0.2636536955833435,0.2560642957687378,-0.1498835682868957,0.2914627194404602,0.3684598207473755,-0.1255195885896682,0.1786884516477584,0.3752188682556152,-0.0574833117425441,0.1567290723323822,0.2297413349151611,-0.1258146464824676,0.1812539845705032,0.2891295552253723,-0.1282577812671661,0.2114645093679428,0.3782685399055481,-0.1081668734550476,train
E,0.2714483737945556,0.8181294202804565,-2.535428222927294e-07,0.4659658670425415,0.7895960807800293,-0.1057187244296073,0.6306931972503662,0.6594833135604858,-0.1445830315351486,0.7662538290023804,0.5570350885391235,-0.1827383190393448,0.8835955858230591,0.5051427483558655,-0.2137088328599929,0.53131103515625,0.385626882314682,-0.0167549904435873,0.5369304418563843,0.1823752075433731,-0.1133804991841316,0.5081886053085327,0.1929319947957992,-0.1883431524038314,0.4889321029186249,0.2980615496635437,-0.2194009125232696,0.3982220292091369,0.3667681813240051,-0.0006210173596628,0.3866621255874634,0.1338654309511184,-0.1003264710307121,0.3454670310020447,0.2062281817197799,-0.1637226343154907,0.346658706665039,0.3282792568206787,-0.1774424761533737,0.2759787440299988,0.3764152824878692,-0.0045324293896555,0.263261616230011,0.1763215363025665,-0.0948558151721954,0.2382353395223617,0.2387609779834747,-0.1274353116750717,0.2539579272270202,0.3538430035114288,-0.1186566948890686,0.1645770072937011,0.4128235578536987,-0.0187757760286331,0.1520248651504516,0.262696623802185,-0.078354425728321,0.1512661278247833,0.2877280414104461,-0.0909660905599594,0.1747851073741912,0.3629142343997955,-0.0795137882232666,valid
